datetime,funding_rate,funding_ma,funding_sd,funding_z,perp_pos,spot_pos,trade_perp,trade_spot,trade,transaction_cost,pnl,cumu,dd,,
2020/12/15 16:00,0.00018,-3.40E-05,0.000200249,1.052407606,-1,1,0,0,0,0,0.00018,0.0785379,0.00293941,,
2020/12/16 00:00,0.00010,1.10E-05,0.00016971,0.524618085,-1,1,0,0,0,0,0.00010,0.0786379,0.00283941,,
2020/12/16 08:00,0.00010,3.50E-05,0.000162816,0.399413119,-1,1,0,0,0,0,0.00010,0.0787379,0.00273941,,
2020/12/16 16:00,0.00007,6.12E-05,0.000142272,0.070976888,-1,1,0,0,0,0,0.00007,0.07880915,0.00266816,,
2020/12/17 00:00,0.00022,0.000116992,4.56E-05,2.301786103,-1,1,0,0,0,0,0.00022,0.07903104,0.00244627,,
2020/12/17 08:00,0.00015,0.000122175,4.64E-05,0.639590131,-1,1,0,0,0,0,0.00015,0.07918287,0.00229444,,
2020/12/17 16:00,0.00078,0.000190651,0.000213694,2.780187916,-1,1,0,0,0,0,0.00078,0.07996763,0.00150968,,
2020/12/18 00:00,0.00120,0.000300617,0.00038005,2.365591555,-1,1,0,0,0,0,0.00120,0.08116729,0.00031002,,
2020/12/18 08:00,0.00062,0.000353029,0.000385412,0.703380559,-1,1,0,0,0,0,0.00062,0.08179141,0,,
2020/12/18 16:00,0.00034,0.000377165,0.000375228,-0.095421938,-1,1,0,0,0,0,0.00034,0.08213277,0,,
2020/12/19 00:00,0.00043,0.000402281,0.000368674,0.069598163,-1,1,0,0,0,0,0.00043,0.08256071,0,,
2020/12/19 08:00,0.00010,0.000402281,0.000368674,-0.819915133,-1,1,0,0,0,0,0.00010,0.08266071,0,,
2020/12/19 16:00,0.00035,0.000427561,0.000354019,-0.211177912,-1,1,0,0,0,0,0.00035,0.08301351,0,,
2020/12/20 00:00,0.00065,0.000485714,0.000336306,0.496768288,-1,1,0,0,0,0,0.00065,0.08366629,0,,
2020/12/20 08:00,0.00128,0.000591092,0.000402947,1.698928601,-1,1,0,0,0,0,0.00128,0.08494196,0,,
2020/12/20 16:00,0.00047,0.000622886,0.000376084,-0.407132042,-1,1,0,0,0,0,0.00047,0.08541173,0,,
2020/12/21 00:00,0.00010,0.00055441,0.000404595,-1.123123868,-1,1,0,0,0,0,0.00010,0.08551173,0,,
2020/12/21 08:00,0.00071,0.000504976,0.00034242,0.585083194,-1,1,0,0,0,0,0.00071,0.08621705,0,,
2020/12/21 16:00,0.00016,0.000458988,0.00035528,-0.829620613,-1,1,0,0,0,0,0.00016,0.08638129,0,,
2020/12/22 00:00,0.00010,0.000434852,0.000371966,-0.900222017,-1,1,0,0,0,0,0.00010,0.08648129,0,,
2020/12/22 08:00,0.00010,0.000402058,0.000386803,-0.780908261,-1,1,0,0,0,0,0.00010,0.08658129,0,,
2020/12/22 16:00,0.00010,0.000402058,0.000386803,-0.780908261,-1,1,0,0,0,0,0.00010,0.08668129,0,,
2020/12/23 00:00,0.00010,0.000376778,0.000398466,-0.694609404,-1,1,0,0,0,0,0.00010,0.08678129,0,,
2020/12/23 08:00,0.00010,0.0003215,0.000394243,-0.56183653,-1,1,0,0,0,0,0.00010,0.08688129,0,,
2020/12/23 16:00,0.00010,0.000203933,0.00021062,-0.493461425,-1,1,0,0,0,0,0.00010,0.08698129,0,,
2020/12/24 00:00,0.00010,0.000166956,0.000190236,-0.351962609,-1,1,0,0,0,0,0.00010,0.08708129,0,,
2020/12/24 08:00,0.00010,0.000166956,0.000190236,-0.351962609,-1,1,0,0,0,0,0.00010,0.08718129,0,,
2020/12/24 16:00,0.00010,0.000106424,2.03E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.08728129,0,,
2020/12/25 00:00,0.00010,0.0001,0,,-1,1,0,0,0,0,0.00010,0.08738129,0,,
2020/12/25 08:00,0.00010,0.0001,0,,-1,1,0,0,0,0,0.00010,0.08748129,0,,
2020/12/25 16:00,0.00010,0.0001,0,,-1,1,0,0,0,0,0.00010,0.08758129,0,,
2020/12/26 00:00,0.00029,0.000118507,5.85E-05,2.846049894,-1,1,0,0,0,0,0.00029,0.08786636,0,,
2020/12/26 08:00,0.00010,0.000118507,5.85E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.08796636,0,,
2020/12/26 16:00,0.00022,0.00013033,6.59E-05,1.334781031,-1,1,0,0,0,0,0.00022,0.08818459,0,,
2020/12/27 00:00,0.00021,0.0001412,6.92E-05,0.975741846,-1,1,0,0,0,0,0.00021,0.08839329,0,,
2020/12/27 08:00,0.00094,0.00022547,0.00026093,2.748743024,-1,1,0,0,0,0,0.00094,0.08933599,0,,
2020/12/27 16:00,0.00154,0.000369273,0.000484543,2.412080079,-1,1,0,0,0,0,0.00154,0.09087402,0,,
2020/12/28 00:00,0.00217,0.000576087,0.000733995,2.169025363,-1,1,0,0,0,0,0.00217,0.09304216,0,,
2020/12/28 08:00,0.00100,0.000666315,0.000724362,0.463808092,-1,1,0,0,0,0,0.00100,0.09404444,0,,
2020/12/28 16:00,0.00073,0.000728962,0.000696496,-0.003577909,-1,1,0,0,0,0,0.00073,0.09477091,0,,
2020/12/29 00:00,0.00079,0.000798037,0.000660511,-0.011032365,-1,1,0,0,0,0,0.00079,0.09556166,0,,
2020/12/29 08:00,0.00093,0.000862763,0.000635914,0.109396871,-1,1,0,0,0,0,0.00093,0.09649399,0,,
2020/12/29 16:00,0.00068,0.000920525,0.00058296,-0.41667496,-1,1,0,0,0,0,0.00068,0.09717161,0,,
2020/12/30 00:00,0.00020,0.000918845,0.000585229,-1.225870617,-1,1,0,0,0,0,0.00020,0.09737304,0,,
2020/12/30 08:00,0.00029,0.000926867,0.000574871,-1.109721522,-1,1,0,0,0,0,0.00029,0.09766196,0,,
2020/12/30 16:00,0.00073,0.00090522,0.000578274,-0.309524354,-1,1,0,0,0,0,0.00073,0.09838819,0,,
2020/12/31 00:00,0.00082,0.000833903,0.000533829,-0.016939886,-1,1,0,0,0,0,0.00082,0.09921305,0,,
2020/12/31 08:00,0.00100,0.000717515,0.000274496,1.044624935,-1,1,0,0,0,0,0.00100,0.10021731,0,,
2020/12/31 16:00,0.00107,0.000724763,0.000283654,1.233885374,-1,1,0,0,0,0,0.00107,0.10129207,0,,
2021/1/1 00:00,0.00035,0.000686845,0.000307723,-1.103442059,-1,1,0,0,0,0,0.00035,0.10163936,0,,
2021/1/1 08:00,0.00010,0.00061777,0.000355609,-1.456008687,-1,1,0,0,0,0,0.00010,0.10173936,0,,
2021/1/1 16:00,0.00010,0.000534537,0.000370882,-1.171631365,-1,1,0,0,0,0,0.00010,0.10183936,0,,
2021/1/2 00:00,0.00064,0.000531025,0.00036954,0.301658471,-1,1,0,0,0,0,0.00064,0.10248186,0,,
2021/1/2 08:00,0.00021,0.000531531,0.000369042,-0.880769417,-1,1,0,0,0,0,0.00021,0.10268835,0,,
2021/1/2 16:00,0.00010,0.000512639,0.000387229,-1.065619366,-1,1,0,0,0,0,0.00010,0.10278835,0,,
2021/1/3 00:00,0.00074,0.000513914,0.000388031,0.58002091,-1,1,0,0,0,0,0.00074,0.10352733,0,,
2021/1/3 08:00,0.00178,0.000609727,0.000555495,2.112101984,-1,1,0,0,0,0,0.00178,0.10531032,0,,
2021/1/3 16:00,0.00190,0.000699053,0.000683141,1.754346866,-1,1,0,0,0,0,0.00190,0.10720784,0,,
2021/1/4 00:00,0.00214,0.000805683,0.000818173,1.632144347,-1,1,0,0,0,0,0.00214,0.1093489,0,,
2021/1/4 08:00,0.00162,0.000933005,0.000837747,0.820659572,-1,1,0,0,0,0,0.00162,0.11096941,0,,
2021/1/4 16:00,0.00162,0.001085253,0.000807332,0.665435159,-1,1,0,0,0,0,0.00162,0.11259189,0,,
2021/1/5 00:00,0.00058,0.001133424,0.000754666,-0.731070207,-1,1,0,0,0,0,0.00058,0.1131736,0,,
2021/1/5 08:00,0.00042,0.001111217,0.000773744,-0.892785392,-1,1,0,0,0,0,0.00042,0.11359403,0,,
2021/1/5 16:00,0.00060,0.001150643,0.000731408,-0.751828353,-1,1,0,0,0,0,0.00060,0.11419478,0,,
2021/1/6 00:00,0.00010,0.001150643,0.000731408,-1.436467087,-1,1,0,0,0,0,0.00010,0.11429478,0,,
2021/1/6 08:00,0.00052,0.001129121,0.000747849,-0.809469963,-1,1,0,0,0,0,0.00052,0.11481854,0,,
2021/1/6 16:00,0.00140,0.001091134,0.000720077,0.433267516,-1,1,0,0,0,0,0.00140,0.11622166,0,,
2021/1/7 00:00,0.00277,0.001178825,0.000867495,1.839324652,-1,1,0,0,0,0,0.00277,0.11899609,0,,
2021/1/7 08:00,0.00287,0.001251728,0.000980604,1.650372295,-1,1,0,0,0,0,0.00287,0.12186618,0,,
2021/1/7 16:00,0.00224,0.001313308,0.001024681,0.90077002,-1,1,0,0,0,0,0.00224,0.12410249,0,,
2021/1/8 00:00,0.00198,0.001348881,0.001042625,0.603600748,-1,1,0,0,0,0,0.00198,0.1260807,0,,
2021/1/8 08:00,0.00375,0.00166571,0.001245285,1.673745532,-1,1,0,0,0,0,0.00375,0.1298307,0,,
2021/1/8 16:00,0.00095,0.001718343,0.00119699,-0.644602492,-1,1,0,0,0,0,0.00095,0.13077746,0,,
2021/1/9 00:00,0.00106,0.001764306,0.00115748,-0.608153668,-1,1,0,0,0,0,0.00106,0.13183784,0,,
2021/1/9 08:00,0.00151,0.001905552,0.001008401,-0.389817061,-1,1,0,0,0,0,0.00151,0.1333503,0,,
2021/1/9 16:00,0.00174,0.002027273,0.000889534,-0.321857318,-1,1,0,0,0,0,0.00174,0.13509127,0,,
2021/1/10 00:00,0.00192,0.002079256,0.000863824,-0.180946553,-1,1,0,0,0,0,0.00192,0.13701422,0,,
2021/1/10 08:00,0.00175,0.001976919,0.000832363,-0.271346911,-1,1,0,0,0,0,0.00175,0.13876528,0,,
2021/1/10 16:00,0.00194,0.001884189,0.000771209,0.075985899,-1,1,0,0,0,0,0.00194,0.14070807,0,,
2021/1/11 00:00,0.00128,0.00178853,0.000781932,-0.650708967,-1,1,0,0,0,0,0.00128,0.14198779,0,,
2021/1/11 08:00,0.00073,0.001663573,0.000845511,-1.10576077,-1,1,0,0,0,0,0.00073,0.14271643,0,,
2021/1/11 16:00,0.00067,0.001355752,0.000484988,-1.410266127,-1,1,0,0,0,0,0.00067,0.14338822,0,,
2021/1/12 00:00,0.00037,0.00129853,0.000565654,-1.633490226,-1,1,0,0,0,0,0.00037,0.14376276,0,,
2021/1/12 08:00,0.00011,0.001203,0.000679544,-1.615670612,-1,1,0,0,0,0,0.00011,0.14386784,0,,
2021/1/12 16:00,0.00010,0.001061754,0.0007511,-1.280460122,-1,1,0,0,0,0,0.00010,0.14396784,0,,
2021/1/13 00:00,0.00023,0.000910931,0.000750986,-0.903067483,-1,1,0,0,0,0,0.00023,0.14420058,0,,
2021/1/13 08:00,0.00010,0.000728636,0.000697371,-0.90143755,-1,1,0,0,0,0,0.00010,0.14430058,0,,
2021/1/13 16:00,0.00015,0.00056846,0.000615598,-0.680899004,-1,1,0,0,0,0,0.00015,0.14444988,0,,
2021/1/14 00:00,0.00039,0.000412874,0.000381917,-0.067930943,-1,1,0,0,0,0,0.00039,0.14483681,0,,
2021/1/14 08:00,0.00093,0.000378197,0.000301806,1.838114002,-1,1,0,0,0,0,0.00093,0.14576976,0,,
2021/1/14 16:00,0.00054,0.000358897,0.000282456,0.625736457,-1,1,0,0,0,0,0.00054,0.1463054,0,,
2021/1/15 00:00,0.00059,0.000350448,0.000273168,0.867057701,-1,1,0,0,0,0,0.00059,0.1468927,0,,
2021/1/15 08:00,0.00096,0.000408537,0.000333877,1.63800802,-1,1,0,0,0,0,0.00096,0.14784813,0,,
2021/1/15 16:00,0.00095,0.000493189,0.000355033,1.291178741,-1,1,0,0,0,0,0.00095,0.14879973,0,,
2021/1/16 00:00,0.00093,0.000576208,0.000349903,1.011658743,-1,1,0,0,0,0,0.00093,0.14972992,0,,
2021/1/16 08:00,0.00010,0.000562934,0.000366504,-1.263106862,-1,1,0,0,0,0,0.00010,0.14982992,0,,
2021/1/16 16:00,0.00010,0.000562934,0.000366504,-1.263106862,-1,1,0,0,0,0,0.00010,0.14992992,0,,
2021/1/17 00:00,0.00037,0.00058503,0.000344815,-0.622855877,-1,1,0,0,0,0,0.00037,0.15030018,0,,
2021/1/17 08:00,0.00010,0.000556337,0.000373847,-1.220652074,-1,1,0,0,0,0,0.00010,0.15040018,0,,
2021/1/17 16:00,0.00017,0.000479705,0.00036654,-0.854136331,-1,1,0,0,0,0,0.00017,0.15056681,0,,
2021/1/18 00:00,0.00010,0.000436141,0.000384597,-0.874008901,-1,1,0,0,0,0,0.00010,0.15066681,0,,
2021/1/18 08:00,0.00010,0.000387411,0.000394071,-0.729338088,-1,1,0,0,0,0,0.00010,0.15076681,0,,
2021/1/18 16:00,0.00010,0.000301868,0.000347117,-0.581556284,-1,1,0,0,0,0,0.00010,0.15086681,0,,
2021/1/19 00:00,0.00043,0.000249545,0.000268925,0.664962684,-1,1,0,0,0,0,0.00043,0.15129518,0,,
2021/1/19 08:00,0.00084,0.000240627,0.000244186,2.458707342,-1,1,0,0,0,0,0.00084,0.15213619,0,,
2021/1/19 16:00,0.00179,0.000409305,0.000539849,2.551592569,-1,1,0,0,0,0,0.00179,0.15392297,0,,
2021/1/20 00:00,0.00264,0.000663007,0.000872183,2.263300988,-1,1,0,0,0,0,0.00264,0.15655999,0,,
2021/1/20 08:00,0.00201,0.000827105,0.000960849,1.232383787,-1,1,0,0,0,0,0.00201,0.15857123,0,,
2021/1/20 16:00,0.00111,0.000927891,0.000928418,0.19384474,-1,1,0,0,0,0,0.00111,0.15967909,0,,
2021/1/21 00:00,0.00017,0.000927855,0.000928451,-0.82027477,-1,1,0,0,0,0,0.00017,0.15984536,0,,
2021/1/21 08:00,0.00010,0.000927855,0.000928451,-0.891651713,-1,1,0,0,0,0,0.00010,0.15994536,0,,
2021/1/21 16:00,0.00010,0.000927855,0.000928451,-0.891651713,-1,1,0,0,0,0,0.00010,0.16004536,0,,
2021/1/22 00:00,0.00010,0.000927855,0.000928451,-0.891651713,-1,1,0,0,0,0,0.00010,0.16014536,0,,
2021/1/22 08:00,0.00022,0.000907316,0.000942888,-0.72578726,-1,1,0,0,0,0,0.00022,0.16036834,0,,
2021/1/22 16:00,0.00010,0.000833215,0.000977172,-0.750343643,-1,1,0,0,0,0,0.00010,0.16046834,0,,
2021/1/23 00:00,0.00010,0.000664537,0.000939124,-0.601131436,-1,1,0,0,0,0,0.00010,0.16056834,0,,
2021/1/23 08:00,0.00010,0.000410835,0.000643079,-0.483354525,-1,1,0,0,0,0,0.00010,0.16066834,0,,
2021/1/23 16:00,0.00010,0.000219711,0.000314817,-0.380255267,-1,1,0,0,0,0,0.00010,0.16076834,0,,
2021/1/24 00:00,0.00010,0.000118925,4.21E-05,-0.449771058,-1,1,0,0,0,0,0.00010,0.16086834,0,,
2021/1/24 08:00,0.00010,0.000112298,3.89E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.16096834,0,,
2021/1/24 16:00,0.00010,0.000112298,3.89E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.16106834,0,,
2021/1/25 00:00,0.00018,0.000120696,4.46E-05,1.419279112,-1,1,0,0,0,0,0.00018,0.16125232,0,,
2021/1/25 08:00,0.00010,0.000120696,4.46E-05,-0.464152084,-1,1,0,0,0,0,0.00010,0.16135232,0,,
2021/1/25 16:00,0.00010,0.000108398,2.66E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.16145232,0,,
2021/1/26 00:00,0.00010,0.000108398,2.66E-05,-0.316227766,-1,1,0,0,0,0,0.00010,0.16155232,0,,
2021/1/26 08:00,0.00024,0.000122011,4.80E-05,2.377297111,-1,1,0,0,0,0,0.00024,0.16178845,0,,
2021/1/26 16:00,0.00011,0.000122801,4.77E-05,-0.312619313,-1,1,0,0,0,0,0.00011,0.16189635,0,,
2021/1/27 00:00,0.00010,0.000122801,4.77E-05,-0.478359368,-1,1,0,0,0,0,0.00010,0.16199635,0,,
2021/1/27 08:00,0.00010,0.000122801,4.77E-05,-0.478359368,-1,1,0,0,0,0,0.00010,0.16209635,0,,
2021/1/27 16:00,0.00010,0.000122801,4.77E-05,-0.478359368,-1,1,0,0,0,0,0.00010,0.16219635,0,,
2021/1/28 00:00,0.00010,0.000122801,4.77E-05,-0.478359368,-1,1,0,0,0,0,0.00010,0.16229635,0,,
2021/1/28 08:00,0.00018,0.000122561,4.73E-05,1.247031931,-1,1,0,0,0,0,0.00018,0.16247793,0,,
2021/1/28 16:00,0.00010,0.000122561,4.73E-05,-0.476698815,-1,1,0,0,0,0,0.00010,0.16257793,0,,
2021/1/29 00:00,0.00010,0.000122561,4.73E-05,-0.476698815,-1,1,0,0,0,0,0.00010,0.16267793,0,,
2021/1/29 08:00,0.00010,0.000122561,4.73E-05,-0.476698815,-1,1,0,0,0,0,0.00010,0.16277793,0,,
2021/1/29 16:00,0.00046,0.000144758,0.000113,2.772943714,-1,1,0,0,0,0,0.00046,0.16323603,0,,
2021/1/30 00:00,0.00207,0.000341362,0.000619029,2.798863316,-1,1,0,0,0,0,0.00207,0.16530997,0,,
2021/1/30 08:00,0.00130,0.000461581,0.000680619,1.235065045,-1,1,0,0,0,0,0.00130,0.16661216,0,,
2021/1/30 16:00,0.00022,0.000473631,0.000674546,-0.375261329,-1,1,0,0,0,0,0.00022,0.16683266,0,,
2021/1/31 00:00,0.00019,0.000483072,0.000669376,-0.431240188,-1,1,0,0,0,0,0.00019,0.16702707,0,,
2021/1/31 08:00,0.00010,0.000483072,0.000669376,-0.572281912,-1,1,0,0,0,0,0.00010,0.16712707,0,,
2021/1/31 16:00,0.00054,0.0005192,0.000660993,0.035794622,-1,1,0,0,0,0,0.00054,0.16766993,0,,
2021/2/1 00:00,0.00068,0.00057702,0.000645353,0.156782329,-1,1,0,0,0,0,0.00068,0.16834813,0,,
2021/2/1 08:00,0.00022,0.000588566,0.000636848,-0.585863943,-1,1,0,0,0,0,0.00022,0.16856359,0,,
2021/2/1 16:00,0.00010,0.000588566,0.000636848,-0.767163227,-1,1,0,0,0,0,0.00010,0.16866359,0,,
2021/2/2 00:00,0.00054,0.000596576,0.000635527,-0.091854533,-1,1,0,0,0,0,0.00054,0.16920179,0,,
2021/2/2 08:00,0.00010,0.000399182,0.000381428,-0.784373399,-1,1,0,0,0,0,0.00010,0.16930179,0,,
2021/2/2 16:00,0.00039,0.000308443,0.000213866,0.40379112,-1,1,0,0,0,0,0.00039,0.16969659,0,,
2021/2/3 00:00,0.00130,0.000416164,0.000375133,2.349955562,-1,1,0,0,0,0,0.00130,0.1709943,0,,
2021/2/3 08:00,0.00138,0.00053472,0.000472078,1.790489606,-1,1,0,0,0,0,0.00138,0.17237427,0,,
2021/2/3 16:00,0.00086,0.000610908,0.000455305,0.551217691,-1,1,0,0,0,0,0.00086,0.17323615,0,,
2021/2/4 00:00,0.00128,0.000685038,0.000501044,1.195747123,-1,1,0,0,0,0,0.00128,0.17452031,0,,
2021/2/4 08:00,0.00026,0.000643678,0.00051844,-0.731189578,-1,1,0,0,0,0,0.00026,0.17478491,0,,
2021/2/4 16:00,0.00033,0.000655299,0.000508991,-0.635824251,-1,1,0,0,0,0,0.00033,0.17511658,0,,
2021/2/5 00:00,0.00071,0.000716069,0.000470119,-0.01780187,-1,1,0,0,0,0,0.00071,0.17582428,0,,
2021/2/5 08:00,0.00059,0.000721587,0.000468119,-0.273876926,-1,1,0,0,0,0,0.00059,0.17641766,0,,
2021/2/5 16:00,0.00032,0.000743462,0.000440119,-0.964994032,-1,1,0,0,0,0,0.00032,0.17673641,0,,
2021/2/6 00:00,0.00062,0.00076602,0.000425811,-0.342029556,-1,1,0,0,0,0,0.00062,0.17735679,0,,
2021/2/6 08:00,0.00024,0.00065996,0.000410474,-1.030150371,-1,1,0,0,0,0,0.00024,0.1775939,0,,
2021/2/6 16:00,0.00010,0.000531963,0.000357104,-1.209628204,-1,1,0,0,0,0,0.00010,0.1776939,0,,
2021/2/7 00:00,0.00017,0.000462819,0.000353043,-0.828168419,-1,1,0,0,0,0,0.00017,0.17786434,0,,
2021/2/7 08:00,0.00186,0.000520853,0.000514045,2.61386899,-1,1,0,0,0,0,0.00186,0.17972884,0,,
2021/2/7 16:00,0.00143,0.000637216,0.000577393,1.369974417,-1,1,0,0,0,0,0.00143,0.18115707,0,,
2021/2/8 00:00,0.00145,0.000748875,0.00061826,1.131215899,-1,1,0,0,0,0,0.00145,0.18260533,0,,
2021/2/8 08:00,0.00111,0.000789092,0.000628283,0.510563224,-1,1,0,0,0,0,0.00111,0.1837152,0,,
2021/2/8 16:00,0.00070,0.000800011,0.000625446,-0.155794474,-1,1,0,0,0,0,0.00070,0.18441777,0,,
2021/2/9 00:00,0.00176,0.000944415,0.000667287,1.226421205,-1,1,0,0,0,0,0.00176,0.18618056,0,,
2021/2/9 08:00,0.00209,0.001091569,0.000745555,1.341752935,-1,1,0,0,0,0,0.00209,0.18827248,0,,
2021/2/9 16:00,0.00310,0.001377483,0.000911278,1.886105669,-1,1,0,0,0,0,0.00310,0.19136873,0,,
2021/2/10 00:00,0.00316,0.001683558,0.000947811,1.558530138,-1,1,0,0,0,0,0.00316,0.19452948,0,,
2021/2/10 08:00,0.00219,0.001885798,0.00079204,0.387659825,-1,1,0,0,0,0,0.00219,0.19672232,0,,
2021/2/10 16:00,0.00201,0.001900665,0.00079299,0.141874368,-1,1,0,0,0,0,0.00201,0.19873549,0,,
2021/2/11 00:00,0.00289,0.002047092,0.00083037,1.018109432,-1,1,0,0,0,0,0.00289,0.20162799,0,,
2021/2/11 08:00,0.00221,0.002123418,0.000803867,0.109597762,-1,1,0,0,0,0,0.00221,0.20383951,0,,
2021/2/11 16:00,0.00141,0.002153494,0.00076649,-0.969176796,-1,1,0,0,0,0,0.00141,0.20525014,0,,
2021/2/12 00:00,0.00137,0.002220266,0.000645601,-1.316566393,-1,1,0,0,0,0,0.00137,0.20662043,0,,
2021/2/12 08:00,0.00179,0.002222725,0.000643709,-0.676307624,-1,1,0,0,0,0,0.00179,0.20840781,0,,
2021/2/12 16:00,0.00194,0.002207063,0.000649127,-0.418659009,-1,1,0,0,0,0,0.00194,0.21034311,0,,
2021/2/13 00:00,0.00218,0.002115567,0.000569463,0.115412258,-1,1,0,0,0,0,0.00218,0.2125244,0,,
2021/2/13 08:00,0.00149,0.001948817,0.00046373,-0.982397662,-1,1,0,0,0,0,0.00149,0.21401765,0,,
2021/2/13 16:00,0.00160,0.001889478,0.000466989,-0.621059958,-1,1,0,0,0,0,0.00160,0.2156171,0,,
2021/2/14 00:00,0.00141,0.001829268,0.000487628,-0.85761713,-1,1,0,0,0,0,0.00141,0.21702817,0,,
2021/2/14 08:00,0.00106,0.001646448,0.000374242,-1.55554086,-1,1,0,0,0,0,0.00106,0.21809247,0,,
2021/2/14 16:00,0.00115,0.001540459,0.0003454,-1.125734378,-1,1,0,0,0,0,0.00115,0.2192441,0,,
2021/2/15 00:00,0.00210,0.001609167,0.000382997,1.275580512,-1,1,0,0,0,0,0.00210,0.22134181,0,,
2021/2/15 08:00,0.00245,0.001717124,0.000453791,1.614700811,-1,1,0,0,0,0,0.00245,0.22379167,0,,
2021/2/15 16:00,0.00234,0.001772295,0.000494952,1.145150672,-1,1,0,0,0,0,0.00234,0.22613076,0,,
2021/2/16 00:00,0.00090,0.001668788,0.000560911,-1.370196051,-1,1,0,0,0,0,0.00090,0.22703099,0,,
2021/2/16 08:00,0.00070,0.001520929,0.000604027,-1.354623755,-1,1,0,0,0,0,0.00070,0.22773369,0,,
2021/2/16 16:00,0.00136,0.001507589,0.000606175,-0.243723253,-1,1,0,0,0,0,0.00136,0.22909354,0,,
2021/2/17 00:00,0.00194,0.001541852,0.000621436,0.644037742,-1,1,0,0,0,0,0.00194,0.23103562,0,,
2021/2/17 08:00,0.00230,0.001630319,0.000662371,1.004604519,-1,1,0,0,0,0,0.00230,0.23333136,0,,
2021/2/17 16:00,0.00130,0.001653635,0.000644084,-0.552994439,-1,1,0,0,0,0,0.00130,0.23462882,0,,
2021/2/18 00:00,0.00131,0.001669901,0.000631937,-0.562731623,-1,1,0,0,0,0,0.00131,0.23594311,0,,
2021/2/18 08:00,0.00148,0.001607786,0.000615529,-0.213192398,-1,1,0,0,0,0,0.00148,0.23741967,0,,
2021/2/18 16:00,0.00229,0.001591727,0.000592793,1.176706015,-1,1,0,0,0,0,0.00229,0.23970894,0,,
2021/2/19 00:00,0.00274,0.00163198,0.000659135,1.683479116,-1,1,0,0,0,0,0.00274,0.24245056,0,,
2021/2/19 08:00,0.00176,0.001718142,0.000607115,0.071992927,-1,1,0,0,0,0,0.00176,0.24421241,0,,
2021/2/19 16:00,0.00083,0.00173042,0.000585142,-1.546531893,-1,1,0,0,0,0,0.00083,0.24503789,0,,
2021/2/20 00:00,0.00073,0.001667676,0.000658352,-1.42061643,-1,1,0,0,0,0,0.00073,0.2457703,0,,
2021/2/20 08:00,0.00138,0.001611544,0.000656283,-0.351653273,-1,1,0,0,0,0,0.00138,0.24715106,0,,
2021/2/20 16:00,0.00100,0.001481473,0.000634135,-0.7670969,-1,1,0,0,0,0,0.00100,0.24814609,0,,
2021/2/21 00:00,0.00153,0.001504363,0.000630878,0.0348673,-1,1,0,0,0,0,0.00153,0.24967245,0,,
2021/2/21 08:00,0.00220,0.001593195,0.00066287,0.919358294,-1,1,0,0,0,0,0.00220,0.25187506,0,,
2021/2/21 16:00,0.00100,0.00154553,0.000688818,-0.792110448,-1,1,0,0,0,0,0.00100,0.25287497,0,,
2021/2/22 00:00,0.00116,0.001433045,0.000644274,-0.416942217,-1,1,0,0,0,0,0.00116,0.25403939,0,,
2021/2/22 08:00,0.00129,0.001287509,0.000451315,-0.002767466,-1,1,0,0,0,0,0.00129,0.25532565,0,,
2021/2/22 16:00,0.00192,0.001303203,0.000471902,1.304480622,-1,1,0,0,0,0,0.00192,0.25724444,0,,
2021/2/23 00:00,0.00204,0.001424812,0.000491404,1.255093154,-1,1,0,0,0,0,0.00204,0.25928601,0,,
2021/2/23 08:00,0.00041,0.00139233,0.000549553,-1.791894259,-1,1,0,0,0,0,0.00041,0.2596936,0,,
2021/2/23 16:00,0.00010,0.001264332,0.000684933,-1.698781121,-1,1,0,0,0,0,0.00010,0.25979438,0,,
2021/2/24 00:00,0.00013,0.00117753,0.000772286,-1.360272598,-1,1,0,0,0,0,0.00013,0.25992139,0,,
2021/2/24 08:00,0.00010,0.001034894,0.000830246,-1.126044685,-1,1,0,0,0,0,0.00010,0.26002139,0,,
2021/2/24 16:00,0.00010,0.000824633,0.000765372,-0.94677273,-1,1,0,0,0,0,0.00010,0.26012139,0,,
2021/2/25 00:00,0.00023,0.000747447,0.000784415,-0.662146022,-1,1,0,0,0,0,0.00023,0.26034944,0,,
2021/2/25 08:00,0.00032,0.000662856,0.000780051,-0.441440195,-1,1,0,0,0,0,0.00032,0.26066795,0,,
2021/2/25 16:00,0.00021,0.000554741,0.000758678,-0.460842418,-1,1,0,0,0,0,0.00021,0.26087306,0,,
2021/2/26 00:00,0.00022,0.000384378,0.000591118,-0.286267885,-1,1,0,0,0,0,0.00022,0.26108822,0,,
2021/2/26 08:00,0.00064,0.000244277,0.000172511,2.297140707,-1,1,0,0,0,0,0.00064,0.26172878,0,,
2021/2/26 16:00,0.00032,0.000235916,0.000165605,0.531772538,-1,1,0,0,0,0,0.00032,0.26205276,0,,
2021/2/27 00:00,0.00010,0.000235838,0.000165676,-0.819903819,-1,1,0,0,0,0,0.00010,0.26215276,0,,
2021/2/27 08:00,0.00042,0.000265548,0.000170558,0.929664164,-1,1,0,0,0,0,0.00042,0.26257687,0,,
